_id,search_text,title,link,description,comp_name,email,keywords,founded_year,revenue,funding,No_of_employees,headquarters,telephone_number,contact_person,address,type_or_sector
5eb6ac1bfff106a6f58c42e7,http://synergetic.net.au/,Synergetic Management Systems: Your total school ...,https://www.synergetic.net.au/,Synergetic Management Systems provide exceptional academic  administration  ... has now grown to 5 sites in Australia and are educating over 5 000 students.,Synergetic,['privacy@educationhorizons.com.au'],"['synergetic synergetic elearning', 'synergetic schools', 'synergetic client', 'school management systems', 'synergetic schools faqs synergetic', 'other synergetic team members', 'growth synergetic client charter synergetic edocs', 'head office synergetic platform snapshot synergetic', 'synergetic schools faqs synergetic v69', 'synergetic group training courses']",['1979'],['$'],$0,['51-200'],"['Sydney New South Wales, AU']",['+61 3 9803 8000'],"['Simone Dawson - Chief', 'CEO', ['sdawson@synergetic.net.au', 'optumoutcomes@outlook.com', 'simone.miller@outlook.com']]","['303 Burwood Hwy, Burwood East VIC 3151, Australia']",['Information Technology & Services']
5eb6ad1662db4e6c180a378b,www.axcelerate.com.au,aXcelerate: Australia's #1 Student Management System,https://www.axcelerate.com.au/,Make AVETMISS reporting and compliance easier  and manage every aspect of your training organisation—students  courses  assessments  scheduling  and ...,Axcelerate,['careers@axcelerate.com.au'],"['axcelerate training', 'new axcelerate features', 'axcelerate', 'personal information axcelerate', 'student management systems', 'student assessment software', 'surveys axcelerate', 'home student assessments', 'axcelerate user', 'axcelerate’s fees']",['2010'],['$15.1M'],$0,['11-50'],"['Milton, QLD']",['+61 7 3215 8888'],"['Reay Mackay', 'Managing_Director', ['reay.mackay@axcelerate.com.au', 'reay.mackay@vmlearning.com.au']]","['11 Camford St, Milton QLD 4064, Australia']",['Education Management']
5eb6ae390bdb0b194f41f9b3,http://www.timetabling.com.au,Timetabling Solutions: Home,https://www.timetabling.com.au/,Everything you need to Timetable Your School ... and supported by professional timetablers and used by over 60% of independent schools within Australia.,Timetabling Solutions Pty Ltd,['info@timetabling.com.au'],"['agreement timetabling solutions', 'timetabling solutions version', 'timetabling solutions business', 'timetabling solutions timetabler', 'timetabling solutions staff', 'unaware timetabling solutions', 'timetabling solutions herein', 'https://login.salesforce.com/services/oauth2/token timetabling solutions', 'data storage timetabling solutions', 'timetabling solutions online application']",['1983'],['$29.6M'],None,['11-50'],"[' South Melbourne, Victoria, Australia']",['+61 3 5228 3700'],"['Greg Craven', 'CEO', None]","['3/49 Malop St, Geelong VIC 3220, Australia']","['Education', 'Robotics']"
5eb6af2a6012ca09c1728130,Software to manage relief teachers Australia OR New Zealand,School Visitor Management Software. Passtab Sign In App for ...,https://passtab.com/,School visitor management software. School sign in system for visitors  contractors  students  staff and relief staff. The only visitor management software ...,passtab,['enquiries@oaic.gov.au'],"['personal data', 'personal data students regular visitors', 'personal data school', 'school visitors', 'pricing contact passtab data security unlimited sign', 'available personal data', 'personal data response', 'personal data dynamic student tracking', 'passtab notification', 'visitor name']",['2007'],['$147.2M'],$91.5M,['226'],['None'],['+61 3 9800 1489'],"['James Mitchell', 'CEO', None]",['None'],"['IT - Software, Construction']"
5eb6afc4e15b344d1a3aafa0,www.sentral.com.au,Sentral: Cloud Based School & Student Management Solutions,https://www.sentral.com.au/,Sentral is a school & student management solution built by teachers for schools & teachers. Learn how we can help your school work smarter. Click here.,www.sentral.com.au,info@sentral.com.au,None,['1998'],['$4M'],$0,['101-250'],"[' Chatswood, New South Wales, Australia']",['+02 9029 3993'],"['Greg Coffey', 'CEO', ['greg.coffey@sentral.com.au']]","['1/67 Albert Ave, Chatswood NSW 2067, Australia']","['Cloud Management', 'Education']"
5eb6b19b1c6e630676c62445,https://schoolbox.com.au/,Schoolbox: K-12 Learning Management System (LMS ...,https://schoolbox.com.au/,“Schoolbox was selected because it is easy to use  has a powerful content management system and is supported ... Shore School  New South Wales  Australia.,Schoolbox,['support@schoolbox.com.au'],"['schoolbox schoolbox mobile q&a', 'schoolbox schoolbox mobile q&a transforming', 'schoolbox users', 'schoolbox team', 'schoolbox learning', 'schoolbox lms', 'schoolbox software', 'schools schoolbox', 'schoolbox version', '#schoolbox']","['Mar 1, 2009']",['$3.5M'],$0,['11-50'],"[' Camberwell South, Victoria, Australia']",['+61 1300 932 338'],"['Sean Richards - Co', 'founder', ['sean.richards@schoolbox.com.au', 'sean@schoolbox.com.au']]","['Level 6/697 Burke Rd, Camberwell VIC 3124, Australia']","['CMS', 'E-Learning']"
5eb6b2a5a9211572420260e9,www.bibliotech.com.au,BiblioTECH Library Management System,https://www.bibliotech.com.au/,BiblioTECH is a fully featured Library Management System designed in Victoria  Australia. BiblioTECH was developed in response to Librarians' requests for 'an ...,Bibliotech,support@bibliu.com,"['bibliotech library management system', 'bibliotech library management system spine', 'bibliotech library management system passwords reports manager', 'management system', 'bibliotech library management system backups - bibliotech library management system barcode scanners', 'library management system analysis report - bibliotech library management system limit', 'management system types', 'management system database', 'patrons manager system utilities - bibliotech library management system patrons manager system utilities', 'folder usage mappings - bibliotech library management system zebra tlp-2844 - bibliotech library management system system requirements']",['2015'],['$2.9M'],$0,['11-50'],['None'],['+61 3 9502 3056'],"['Dave Sherwood', 'CEO', None]","['17 Keith St, Hampton East VIC 3188, Australia']","['E-Learning', 'Education']"
5eb6b38eeb5e21b75a0d7cdb,www.edumate.com.au,Edumate | School_ Student and Learning Management System,https://www.edumate.com.au/,Edumate is Australia's most respected provider of K-12 education management software. Our innovative school  student and learning management system has ...,Edumate,['sales@edumate.com.au'],"['school students', 'school education management', 'schools', 'complete school management', 'successful school management', 'school values', 'helping schools', 'school communities', 'school success', 'k-12 schools']",['10 April 1987'],['$4M'],$0,['11-50'],"['Alexandria, NSW']",['+61 2 8313 2700'],"['Kate Cassino', 'CEO', None]","['14/538 Gardeners Rd, Alexandria NSW 2015, Australia']",['Computer Software']
5eb6b45f4dab807be8d7a28a,www.simonschools.net,Learning Management Software | Primary & Secondary Schools,https://www.simonschools.net/,SIMON is a Learning School Management Software solution for primary and secondary schools that saves time  is easy to use and improves learning.,Simon Schools,admissions@simon.rochester.edu,"['student simon', 'simon staff', 'simon resource bookings', 'support simon', 'school communications', 'school needs', 'other schools', 'simon learning areas', 'student reporting', 'student attendance']",['1958'],['$2B'],$0,"['6,962']","['Brisbane Queensland, AU']",[['(501) 513-6120']],"['Peter Hoj', 'CEO', None]",['None'],['Education']
5eb6b53fd8471918b43146b7,www.pcschool.net,PCSchool – Complete School Management Solution,https://www.pcschool.net/,PCSchool incorporates an early notification and general messaging system that uses innovative ... PCSchool Document Management enables schools to digitally store and access student  family  staff ... Software Support: help@pcschool.net,PC School,info@school-space.org,"['___________________________________________________________________ john hattie', 'contact pcschool', 'pcschool student information system', 'pcschool e', 'pcschool software development blog privacy', 'pcschool document management', 'pcschool rangitoto college', 'pcschool attendance processing', 'schools', 'pcslaunch pcschool help']",['2011'],['$2B'],$0,['11-50'],"['Brisbane Queensland, AU']",['7 4939 5995'],"['Jemma Phibbs', 'founder(s)', None]","['229 Australia St, Newtown NSW 2042, Australia']","['Association', 'Communities']"
5eb6b61fabf00d5fdb2d05a3,www.aie.edu.au/,AIE | Game_ 3D Animation and VFX Courses,https://aie.edu.au/,The Academy of Interactive Entertainment is the most awarded educator for the Game Development  Game Programming  3D animation and VFX industries.,Specialist educators for video games developers  ,aie@aie.cl,"['student games', 'aie alumni games', 'game design students', 'game art students', 'more student games', 'game programming students', 'aie students', 'games industries', 'aie alumni game dev studio', 'video games aie fairness policy']",['1996'],['$3M'],$57M,['1-10'],['None'],[['+63-288347161']],"['Maria C.B Co', 'President', None]",['None'],['Information Services']
5eb6b71e5cd9b7b54c7d9961,https://www.zenimax.com/,ZeniMax Media Inc,https://www.zenimax.com/,About · Library · Publishing · Studios · Press Releases · Careers and Contact. ZeniMax is an award-winning creator and worldwide publisher of interactive ...,Specialist educators for video games developers  ,Barry@tessupply.co.uk,"['de zenimax de ne', 'de zenimax de restringir', 'de actualización de tarjetas de crédito de terceros para', 'de atualização de cartões de crédito de terceiros para', 'mods de juegos de zenimax', 'de cgu propiedad de zenimax', 'de actualización de tarjetas de crédito de terceros para comprobar las fechas de caducidad de las tarjetas de crédito que', 'ou les conditions de facturation de zenimax', 'unidad de asistencia de quejas de la', 'de conflicto de']",['2002'],['$3M'],$57M,['1-10'],['None'],[['+63-288347161']],"['Maria C.B Co', 'President', None]","['TEN SU RESPONSABILIDAD EN CIERTAS CIRCUNSTANCIAS, LA']","['Education', 'Human Resources']"
5eb6b9158f232307ce0bdc13,www.joybusinessacademy.com,Joy Business Academy,https://www.joybusinessacademy.com/,Joy Business Academy  alongside the Ministry of Social Development  created and developed the Skills for Industry learning experiences for job seekers and ...,Specialist content and material development ,['james@joybusinessacademy.com'],"['industry learning experiences', 'industry specific learning experiences', 'personal information', 'game learning experiences', 'such information', 'registration information', 'relevant information', 'behaviour information', 'job seekers skills', 'joy business academy']",['2016'],['$25.4M'],$0,['11-50'],"[' Rocklea, Queensland, Australia']",['61 7 3274 0772'],"['Paul John Brennan', 'Director', ['paul@joybusinessacademy.com']]",['None'],"['Manufacturing', 'Nanotechnology']"
5eb6b9dbb8b6b03010c4dcc6,Examples: https://www.classcover.com.au/,ClassCover for relief teachers,https://www.classcover.com.au/teachers/features,Join 50 000 relief teachers getting booked by schools on ClassCover. With ClassCover  schools can see your availability before booking you so you never get asked to work when you are unavailable again. ... info@classcover.com.au.,Software to manage relief teachers ,mysapling@rediffmail.com,"['school teachers', 'schools book relief teachers', 'classcover school', 'teachers referring schools winners', 'other relief teachers', 'casual relief teacher', 'relief teacher bookings', 'relief teachers', 'other teachers', 'nsw teachers']","['Mar 3, 1999']",['$9.5M'],$0,['101-250'],"['Sydney, New South Wales']",[['+61-297710749']],"['ANTHONY JON VLASSIS', 'Director', None]","['214 CANTERBURY RD REVESBY, NEW SOUTH WALES, 2212 Australia']","['Education', 'SaaS']"
5eb6bad32c05d6f34cf32652,http://www.smartech.com,Smartech,https://www.smartech.com/,What we do. The multi-trillion dollar global manufacturing sector is ripe for change. SMARTECH creates transformational changes by providing game-changing ...,Smartech,info@givelegacy.com,"['smartech system process flow', 'smartech mechanics team', 'such sites', 'non-smartech sites', 'tip systems implementation projects', 'information systems', 'production systems', 'project management', 'smartech products process engineering', 'new technologies']",['Jan 2018'],"['$600,840.00USD']",$660.1M,['11-50'],['None'],[['+886-35558223']],"['Khaled Kteily', 'founder(s)', None]",['None'],"['Fertility', 'Genetics']"
5eb6bbbee2f17c3f3238cec8,http://www.pavt.com.au/,PAVT – Australia | Visionary Solutions_ Inc.,http://www.vsicam.com/partner/pavt-australia/,Production Audio Video Technology (PAVT) has been operating for more than three decades and have established ourselves as one ... http://www.pavt.com.au/ ...,Service/consumables provider for stable/legacy equipment ,info@givelegacy.com,"['ip video stream', 'ip audio video encoder', 'ip video', 'encoded video', 'video solutions', 'video streaming', 'video sources', 'video', 'video technology', 'video content']",['Jan 2018'],"['$600,840.00USD']",None,['11-50'],['None'],[['+886-35558223']],"['Khaled Kteily', 'founder(s)', None]",['None'],"['Fertility', 'Genetics']"
5eb6bca1b68e7672cd0ef210,https://integralads.com/ ,Integral Ad Science: Protect your brand. Maximize your impact.,https://integralads.com/,Integral Ad Science (IAS) is the global market leader in digital ad verification  offering technologies that drive high-quality advertising media.,Digital advertisement and marketing analytics ,hello@reefdigital.com.au,"['brand safe ads', 'video ias', 'other personal data', 'video ads', 'brand advertisers', 'such personal personal data', 'brand safety solution', 'digital ad verification', 'consumer data', 'digital ads']",['2011'],['$450M'],$0,['11-50'],"[' North Sydney, New South Wales, Australia']",['+61294121817'],"['Christopher Redshaw, Hadrien Brassens', 'founder(s)', None]",['None'],"['Advertising', 'Analytics']"
